epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,17425.3,0.65576,0.43017,0.00853,0.99051,0.97772,0.99128,0.94045,0.35811,0.16176,0.00714,0.0026146,0.0026146,0.0026146
375,17471.7,0.64412,0.4046,0.00863,0.98641,0.98095,0.99087,0.94546,0.36024,0.16414,0.00715,0.0025948,0.0025948,0.0025948
376,17517.4,0.66343,0.44375,0.00867,0.98483,0.9833,0.99124,0.93873,0.36298,0.16048,0.00723,0.002575,0.002575,0.002575
377,17563.8,0.64393,0.42273,0.00862,0.9861,0.98883,0.99112,0.9442,0.35146,0.15994,0.00698,0.0025552,0.0025552,0.0025552
378,17610.4,0.66968,0.45256,0.00874,0.97786,0.99513,0.99202,0.94028,0.35299,0.15144,0.00696,0.0025354,0.0025354,0.0025354
379,17656.9,0.65211,0.43745,0.0085,0.97821,0.99216,0.99247,0.94128,0.35739,0.15237,0.00706,0.0025156,0.0025156,0.0025156
380,17702.9,0.67316,0.43988,0.00883,0.98329,0.99187,0.99162,0.94133,0.35295,0.16607,0.00698,0.0024958,0.0024958,0.0024958
381,17747.4,0.65893,0.41664,0.00878,0.98008,0.97199,0.98991,0.94011,0.35766,0.17133,0.0071,0.002476,0.002476,0.002476
382,17794.1,0.67426,0.42157,0.00897,0.97642,0.98896,0.9911,0.93681,0.35922,0.16705,0.00706,0.0024562,0.0024562,0.0024562
383,17840.4,0.67717,0.43392,0.009,0.97858,0.98016,0.99129,0.94079,0.3539,0.16984,0.00691,0.0024364,0.0024364,0.0024364
384,17886.3,0.66192,0.44708,0.00871,0.98277,0.98392,0.992,0.94376,0.35404,0.1635,0.00693,0.0024166,0.0024166,0.0024166
385,17932.5,0.63603,0.40747,0.00849,0.97495,0.98863,0.99159,0.93918,0.35501,0.16339,0.00689,0.0023968,0.0023968,0.0023968
386,17978.9,0.66126,0.42624,0.00834,0.98678,0.97747,0.99106,0.9355,0.34875,0.15828,0.00676,0.002377,0.002377,0.002377
387,18024.5,0.65871,0.42197,0.0088,0.98567,0.98815,0.99134,0.93691,0.33555,0.15192,0.00652,0.0023572,0.0023572,0.0023572
388,18070.1,0.66386,0.42157,0.0086,0.97989,0.98732,0.99086,0.94051,0.34032,0.16207,0.00663,0.0023374,0.0023374,0.0023374
389,18115.6,0.63772,0.41295,0.00838,0.97852,0.98634,0.99116,0.9428,0.33366,0.16329,0.00656,0.0023176,0.0023176,0.0023176
390,18162.2,0.63546,0.40903,0.00846,0.97315,0.99048,0.99141,0.9449,0.33315,0.15574,0.0066,0.0022978,0.0022978,0.0022978
391,18208.9,0.63437,0.40808,0.00815,0.97683,0.99048,0.99141,0.94528,0.33094,0.16335,0.0065,0.002278,0.002278,0.002278
392,18255.5,0.65674,0.44709,0.0089,0.97337,0.99061,0.99124,0.94241,0.34422,0.16232,0.00678,0.0022582,0.0022582,0.0022582
393,18302.6,0.64388,0.43942,0.00836,0.97208,0.98967,0.99071,0.93639,0.34918,0.17209,0.00681,0.0022384,0.0022384,0.0022384
394,18348.5,0.65463,0.43432,0.00836,0.97517,0.98877,0.99106,0.94622,0.34822,0.1649,0.00676,0.0022186,0.0022186,0.0022186
395,18394.3,0.62925,0.42417,0.00815,0.97631,0.98905,0.99101,0.9464,0.34109,0.16373,0.00655,0.0021988,0.0021988,0.0021988
396,18438.9,0.65552,0.43562,0.00851,0.98809,0.98133,0.99174,0.94296,0.34482,0.15391,0.00664,0.002179,0.002179,0.002179
397,18484.1,0.63177,0.41049,0.00841,0.99059,0.97983,0.99139,0.94226,0.34347,0.15856,0.00665,0.0021592,0.0021592,0.0021592
398,18530.7,0.6445,0.41214,0.00832,0.98217,0.98595,0.99125,0.9428,0.3432,0.15579,0.00667,0.0021394,0.0021394,0.0021394
399,18577.5,0.63606,0.42062,0.00836,0.99066,0.96069,0.99062,0.94395,0.34587,0.17581,0.00672,0.0021196,0.0021196,0.0021196
400,18624.5,0.63944,0.43845,0.00836,0.99593,0.94777,0.99024,0.94247,0.34583,0.18613,0.00672,0.0020998,0.0020998,0.0020998
401,18671.5,0.64879,0.43601,0.00847,0.98736,0.97239,0.99145,0.94309,0.33948,0.17206,0.00659,0.00208,0.00208,0.00208
402,18717.6,0.63258,0.41496,0.00837,0.98579,0.9595,0.9914,0.94085,0.3395,0.17358,0.00662,0.0020602,0.0020602,0.0020602
403,18763.6,0.64033,0.40755,0.00836,0.98856,0.94545,0.991,0.94174,0.33582,0.18067,0.00657,0.0020404,0.0020404,0.0020404
404,18808.6,0.61976,0.41956,0.00829,0.96882,0.99121,0.99167,0.93736,0.33614,0.15563,0.0066,0.0020206,0.0020206,0.0020206
405,18854.9,0.62785,0.41141,0.00827,0.98336,0.98197,0.99159,0.93657,0.33197,0.15224,0.00649,0.0020008,0.0020008,0.0020008
406,18902.1,0.62382,0.40631,0.00829,0.98599,0.96485,0.99108,0.93261,0.32882,0.16948,0.00639,0.001981,0.001981,0.001981
407,18949.8,0.63997,0.4151,0.00841,0.99135,0.96185,0.99174,0.93962,0.32257,0.16521,0.00627,0.0019612,0.0019612,0.0019612
408,18997.8,0.61774,0.39905,0.00806,0.98941,0.97109,0.99205,0.94591,0.32435,0.15564,0.00629,0.0019414,0.0019414,0.0019414
409,19046,0.63376,0.41516,0.00833,0.98401,0.97328,0.99195,0.95207,0.3224,0.15492,0.00629,0.0019216,0.0019216,0.0019216
410,19093.8,0.61968,0.39177,0.00799,0.95882,0.99245,0.99217,0.95135,0.32778,0.15764,0.00636,0.0019018,0.0019018,0.0019018
411,19140.5,0.63508,0.41552,0.00826,0.9791,0.98384,0.99206,0.95274,0.32841,0.14873,0.0064,0.001882,0.001882,0.001882
412,19186.6,0.62267,0.39569,0.00819,0.99642,0.9768,0.99163,0.95157,0.32947,0.14945,0.00644,0.0018622,0.0018622,0.0018622
413,19232.8,0.62392,0.40012,0.00818,0.98281,0.99048,0.99121,0.95186,0.33211,0.14345,0.00649,0.0018424,0.0018424,0.0018424
414,19279.8,0.61591,0.39964,0.0079,0.9832,0.98428,0.9913,0.95073,0.32761,0.14528,0.00641,0.0018226,0.0018226,0.0018226
415,19325.6,0.62395,0.38866,0.00817,0.97872,0.98624,0.99116,0.94933,0.32615,0.15212,0.00635,0.0018028,0.0018028,0.0018028
416,19372.1,0.62006,0.38733,0.0081,0.98804,0.98878,0.99118,0.94886,0.32443,0.15223,0.00634,0.001783,0.001783,0.001783
417,19417.5,0.61955,0.39612,0.00811,0.98961,0.98042,0.99145,0.94896,0.32757,0.16783,0.0064,0.0017632,0.0017632,0.0017632
418,19463.1,0.62248,0.42142,0.0083,0.98138,0.97614,0.99136,0.95162,0.32538,0.16504,0.0063,0.0017434,0.0017434,0.0017434
419,19508.4,0.61666,0.4001,0.00816,0.96945,0.98794,0.99109,0.94985,0.32937,0.16459,0.00645,0.0017236,0.0017236,0.0017236
420,19552.3,0.6261,0.41094,0.00817,0.9888,0.95884,0.98335,0.93864,0.33034,0.16062,0.00647,0.0017038,0.0017038,0.0017038
421,19599,0.61291,0.39344,0.00801,0.99012,0.95053,0.98676,0.94325,0.32598,0.16643,0.0064,0.001684,0.001684,0.001684
422,19645.5,0.60495,0.39785,0.00791,0.98231,0.98607,0.99139,0.95076,0.32635,0.15846,0.00643,0.0016642,0.0016642,0.0016642
423,19692.1,0.61864,0.39306,0.00806,0.98582,0.97986,0.99141,0.9529,0.32281,0.15864,0.00633,0.0016444,0.0016444,0.0016444
424,19738.9,0.60273,0.37519,0.00796,0.98383,0.98309,0.99094,0.94789,0.32163,0.16012,0.00635,0.0016246,0.0016246,0.0016246
425,19785.3,0.62077,0.38439,0.00817,0.98648,0.98192,0.99113,0.94671,0.32323,0.15494,0.0064,0.0016048,0.0016048,0.0016048
426,19831.6,0.6165,0.39775,0.00801,0.97479,0.98186,0.99103,0.95007,0.32451,0.17614,0.00639,0.001585,0.001585,0.001585
427,19877.7,0.61694,0.39689,0.0082,0.97352,0.98779,0.99083,0.95458,0.32059,0.16725,0.00631,0.0015652,0.0015652,0.0015652
428,19923.2,0.61273,0.38696,0.0078,0.98675,0.98704,0.99123,0.95153,0.31884,0.13367,0.00614,0.0015454,0.0015454,0.0015454
429,19969.5,0.61282,0.39917,0.00789,0.97595,0.99065,0.99131,0.94847,0.32951,0.16046,0.00644,0.0015256,0.0015256,0.0015256
430,20015.4,0.61941,0.42486,0.00807,0.96519,0.98968,0.99134,0.94787,0.32767,0.1655,0.00641,0.0015058,0.0015058,0.0015058
431,20061.9,0.61378,0.40766,0.00786,0.97331,0.98926,0.99133,0.94878,0.3299,0.17049,0.00642,0.001486,0.001486,0.001486
432,20108.6,0.59899,0.38904,0.00788,0.97695,0.98177,0.99109,0.94959,0.3297,0.1742,0.00641,0.0014662,0.0014662,0.0014662
433,20154.2,0.61312,0.3912,0.00806,0.97258,0.99265,0.99127,0.94816,0.33151,0.15981,0.00645,0.0014464,0.0014464,0.0014464
434,20198.7,0.61454,0.40847,0.00828,0.96833,0.98746,0.99092,0.94826,0.33128,0.17383,0.00644,0.0014266,0.0014266,0.0014266
435,20243.6,0.60771,0.39924,0.00805,0.98255,0.98619,0.99116,0.95316,0.32773,0.16536,0.00638,0.0014068,0.0014068,0.0014068
436,20289.2,0.6151,0.41231,0.00796,0.98574,0.98779,0.9914,0.95396,0.32873,0.16757,0.00643,0.001387,0.001387,0.001387
437,20335.7,0.61543,0.41897,0.00816,0.98077,0.99216,0.99125,0.95391,0.3299,0.15427,0.00649,0.0013672,0.0013672,0.0013672
438,20381.5,0.57882,0.36967,0.00754,0.98316,0.9916,0.99143,0.95392,0.33132,0.151,0.0065,0.0013474,0.0013474,0.0013474
439,20427.4,0.58329,0.36655,0.00762,0.98265,0.99019,0.99146,0.95406,0.33251,0.15225,0.0065,0.0013276,0.0013276,0.0013276
440,20473.1,0.58514,0.3669,0.00773,0.98216,0.98013,0.99166,0.95633,0.33012,0.15647,0.00648,0.0013078,0.0013078,0.0013078
441,20519.5,0.5997,0.38984,0.00768,0.9835,0.97879,0.99212,0.95442,0.32852,0.15163,0.00644,0.001288,0.001288,0.001288
442,20565.6,0.59028,0.38826,0.00764,0.9836,0.98278,0.99219,0.9527,0.33132,0.14977,0.00648,0.0012682,0.0012682,0.0012682
443,20609.8,0.58537,0.36957,0.00773,0.98674,0.98387,0.99217,0.95529,0.32837,0.14861,0.00642,0.0012484,0.0012484,0.0012484
444,20655.8,0.59482,0.39247,0.00797,0.98332,0.98463,0.99225,0.95401,0.32586,0.15102,0.00636,0.0012286,0.0012286,0.0012286
445,20702,0.61226,0.41793,0.00808,0.98013,0.98486,0.99229,0.9559,0.32166,0.14804,0.0063,0.0012088,0.0012088,0.0012088
446,20748.7,0.59022,0.38644,0.00758,0.98951,0.98763,0.99258,0.95607,0.32325,0.13991,0.00634,0.001189,0.001189,0.001189
447,20795.4,0.61145,0.39197,0.00802,0.98535,0.98038,0.99258,0.95645,0.32126,0.14639,0.00629,0.0011692,0.0011692,0.0011692
448,20843.3,0.59626,0.3742,0.00773,0.99228,0.97849,0.99262,0.95752,0.31485,0.1435,0.0062,0.0011494,0.0011494,0.0011494
449,20889.5,0.60064,0.38281,0.00796,0.99406,0.98522,0.99271,0.95953,0.31495,0.13803,0.00622,0.0011296,0.0011296,0.0011296
450,20935.4,0.5868,0.3826,0.0078,0.98831,0.98699,0.99275,0.95872,0.31797,0.14247,0.00625,0.0011098,0.0011098,0.0011098
451,20979.2,0.59403,0.37978,0.00774,0.98718,0.98745,0.9929,0.95758,0.3216,0.1442,0.00633,0.00109,0.00109,0.00109
452,21025.8,0.58388,0.36544,0.00758,0.9815,0.98784,0.99284,0.95588,0.32167,0.15422,0.00633,0.0010702,0.0010702,0.0010702
453,21072.2,0.5813,0.36761,0.00773,0.98255,0.99255,0.99284,0.95705,0.32201,0.14572,0.00637,0.0010504,0.0010504,0.0010504
454,21118.9,0.59324,0.37188,0.00774,0.99076,0.9813,0.99297,0.95886,0.32221,0.13919,0.00633,0.0010306,0.0010306,0.0010306
455,21165.2,0.59601,0.38387,0.0077,0.9843,0.9841,0.99305,0.95858,0.32037,0.13669,0.0063,0.0010108,0.0010108,0.0010108
456,21212.3,0.58742,0.3833,0.00766,0.98457,0.98189,0.9931,0.95923,0.3213,0.13897,0.0063,0.000991,0.000991,0.000991
457,21259.4,0.57321,0.37235,0.00737,0.98975,0.99091,0.99321,0.95909,0.31862,0.13117,0.00626,0.0009712,0.0009712,0.0009712
458,21304.9,0.59257,0.39492,0.00785,0.98755,0.9927,0.99315,0.95903,0.31782,0.13054,0.00626,0.0009514,0.0009514,0.0009514
459,21350.3,0.59467,0.37676,0.00771,0.99102,0.98666,0.99282,0.95769,0.31976,0.1395,0.00631,0.0009316,0.0009316,0.0009316
460,21396.9,0.58787,0.37075,0.00767,0.9882,0.98908,0.99256,0.95829,0.31942,0.14265,0.00629,0.0009118,0.0009118,0.0009118
461,21443.8,0.58886,0.3765,0.00767,0.98616,0.986,0.99222,0.9541,0.3196,0.14224,0.00631,0.000892,0.000892,0.000892
462,21490.9,0.56973,0.36349,0.00747,0.98757,0.99405,0.99224,0.95672,0.3186,0.14305,0.00628,0.0008722,0.0008722,0.0008722
463,21537.7,0.58197,0.38991,0.0079,0.98637,0.9878,0.99195,0.95659,0.31817,0.14812,0.00628,0.0008524,0.0008524,0.0008524
464,21584.1,0.58594,0.36607,0.00744,0.99001,0.98083,0.99196,0.95621,0.31857,0.15101,0.00629,0.0008326,0.0008326,0.0008326
465,21629.6,0.57871,0.36828,0.00757,0.98634,0.98165,0.99192,0.9564,0.31756,0.14398,0.00627,0.0008128,0.0008128,0.0008128
466,21674.1,0.59176,0.37285,0.00763,0.98708,0.99158,0.99198,0.95478,0.31742,0.14275,0.00624,0.000793,0.000793,0.000793
467,21718.7,0.57875,0.38264,0.00753,0.98822,0.99312,0.99149,0.95412,0.3157,0.14202,0.00619,0.0007732,0.0007732,0.0007732
468,21765,0.58743,0.39628,0.00793,0.989,0.99271,0.9916,0.9537,0.31413,0.13684,0.00619,0.0007534,0.0007534,0.0007534
469,21811.4,0.58535,0.37214,0.00774,0.9869,0.98746,0.992,0.95467,0.31616,0.14299,0.0062,0.0007336,0.0007336,0.0007336
470,21858.2,0.57286,0.36458,0.00756,0.99464,0.98595,0.99201,0.95752,0.31455,0.14007,0.00616,0.0007138,0.0007138,0.0007138
471,21904.9,0.57203,0.3744,0.00754,0.9949,0.98225,0.99204,0.95973,0.31323,0.13813,0.00616,0.000694,0.000694,0.000694
472,21950.2,0.5831,0.35637,0.0077,0.993,0.98125,0.99191,0.95815,0.3146,0.14117,0.00616,0.0006742,0.0006742,0.0006742
473,21994.5,0.57135,0.36351,0.00753,0.99141,0.97139,0.99148,0.95782,0.3131,0.15321,0.00617,0.0006544,0.0006544,0.0006544
474,22038.9,0.57194,0.35844,0.00749,0.99415,0.97868,0.99217,0.95872,0.31194,0.14276,0.00614,0.0006346,0.0006346,0.0006346
475,22083.6,0.58798,0.38747,0.00764,0.99252,0.9794,0.99233,0.96001,0.3146,0.13534,0.0062,0.0006148,0.0006148,0.0006148
476,22129.6,0.58067,0.37378,0.00779,0.99195,0.98483,0.99234,0.95769,0.31567,0.13378,0.0062,0.000595,0.000595,0.000595
477,22175.6,0.5621,0.35872,0.00742,0.99372,0.98861,0.99231,0.95877,0.31411,0.13389,0.00618,0.0005752,0.0005752,0.0005752
478,22222.1,0.57582,0.37821,0.00751,0.99516,0.98591,0.99225,0.95846,0.31606,0.13543,0.00624,0.0005554,0.0005554,0.0005554
479,22268.3,0.57353,0.37115,0.00752,0.99353,0.99052,0.99219,0.95642,0.31722,0.13374,0.00625,0.0005356,0.0005356,0.0005356
480,22313.9,0.58065,0.37911,0.00767,0.99463,0.98694,0.99214,0.95627,0.31604,0.13413,0.00622,0.0005158,0.0005158,0.0005158
481,22358.8,0.56519,0.37088,0.00728,0.98881,0.97994,0.99194,0.95388,0.31474,0.15187,0.0062,0.000496,0.000496,0.000496
482,22404.1,0.57292,0.36784,0.00751,0.98838,0.98862,0.99211,0.95503,0.31417,0.1439,0.00617,0.0004762,0.0004762,0.0004762
483,22450.5,0.57588,0.38419,0.00771,0.98388,0.99091,0.99213,0.95372,0.31389,0.14788,0.00616,0.0004564,0.0004564,0.0004564
484,22496.6,0.56532,0.37451,0.00732,0.99014,0.97895,0.99219,0.95327,0.31468,0.15064,0.00618,0.0004366,0.0004366,0.0004366
485,22543.1,0.57841,0.38306,0.00743,0.98327,0.97683,0.99221,0.95298,0.31017,0.15123,0.00605,0.0004168,0.0004168,0.0004168
486,22589.6,0.57759,0.3979,0.00758,0.97511,0.99138,0.99217,0.95163,0.30918,0.14778,0.00603,0.000397,0.000397,0.000397
487,22635.8,0.58148,0.37512,0.00756,0.97567,0.98207,0.99208,0.95447,0.30965,0.15341,0.00604,0.0003772,0.0003772,0.0003772
488,22682.3,0.56487,0.36685,0.00733,0.97599,0.98879,0.99217,0.95543,0.30973,0.14422,0.00604,0.0003574,0.0003574,0.0003574
489,22728,0.56444,0.37567,0.00758,0.97198,0.96177,0.99215,0.95455,0.30687,0.15444,0.006,0.0003376,0.0003376,0.0003376
490,22772.5,0.57612,0.36743,0.00773,0.97124,0.98283,0.99218,0.95339,0.30471,0.14904,0.00595,0.0003178,0.0003178,0.0003178
491,22815.7,0.49219,0.26537,0.00863,0.97881,0.98942,0.99206,0.95345,0.30902,0.14858,0.00601,0.000298,0.000298,0.000298
492,22859.5,0.45849,0.22425,0.00797,0.98787,0.97779,0.99205,0.95668,0.3116,0.15592,0.00607,0.0002782,0.0002782,0.0002782
493,22903.6,0.43729,0.21044,0.00768,0.98887,0.99331,0.99217,0.95656,0.31291,0.14127,0.00608,0.0002584,0.0002584,0.0002584
494,22947.7,0.45127,0.21392,0.00785,0.98995,0.98456,0.99162,0.95601,0.3133,0.13895,0.00612,0.0002386,0.0002386,0.0002386
495,22991.4,0.42205,0.19977,0.0073,0.99073,0.97586,0.99152,0.95516,0.31552,0.14256,0.00617,0.0002188,0.0002188,0.0002188
496,23034.4,0.41562,0.19147,0.00734,0.98889,0.96664,0.99161,0.95384,0.3168,0.14465,0.00619,0.000199,0.000199,0.000199
497,23078,0.41371,0.18578,0.00716,0.98034,0.98488,0.9916,0.94748,0.3204,0.14198,0.00627,0.0001792,0.0001792,0.0001792
498,23119.8,0.42109,0.18736,0.00742,0.9811,0.98379,0.99159,0.94449,0.32291,0.14766,0.00631,0.0001594,0.0001594,0.0001594
499,23162.3,0.41599,0.19595,0.00725,0.97759,0.97471,0.99131,0.9433,0.32332,0.16237,0.00631,0.0001396,0.0001396,0.0001396
500,23207,0.41141,0.19256,0.00704,0.97077,0.97664,0.99136,0.94478,0.32451,0.16968,0.0063,0.0001198,0.0001198,0.0001198
