epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,25576.7,0.66452,0.40822,0.00776,0.9017,0.84389,0.87507,0.79598,0.56161,0.52488,0.01144,0.0026146,0.0026146,0.0026146
375,25645.1,0.66861,0.42081,0.00766,0.95916,0.81362,0.87426,0.78818,0.56141,0.52693,0.01145,0.0025948,0.0025948,0.0025948
376,25717,0.66541,0.40059,0.00779,0.91909,0.84979,0.87797,0.79578,0.55837,0.53635,0.01136,0.002575,0.002575,0.002575
377,25790,0.66234,0.4206,0.0078,0.9278,0.83619,0.87825,0.79664,0.55745,0.55349,0.01136,0.0025552,0.0025552,0.0025552
378,25863.9,0.66282,0.40449,0.00794,0.92598,0.85938,0.87939,0.79555,0.56059,0.53798,0.01142,0.0025354,0.0025354,0.0025354
379,25935.6,0.65264,0.38739,0.00763,0.93461,0.8577,0.87929,0.796,0.55963,0.55051,0.01144,0.0025156,0.0025156,0.0025156
380,26005.1,0.65199,0.40194,0.00753,0.92478,0.8581,0.88333,0.80052,0.56463,0.53507,0.01158,0.0024958,0.0024958,0.0024958
381,26078.4,0.65091,0.39684,0.00756,0.91121,0.84989,0.88237,0.79917,0.56096,0.54167,0.01154,0.002476,0.002476,0.002476
382,26152.4,0.65176,0.4123,0.00761,0.9108,0.84848,0.88051,0.79707,0.56419,0.54435,0.01152,0.0024562,0.0024562,0.0024562
383,26226.4,0.66505,0.38899,0.00762,0.90618,0.85098,0.88187,0.79805,0.56597,0.53653,0.0116,0.0024364,0.0024364,0.0024364
384,26295.7,0.66045,0.39499,0.00788,0.90641,0.8416,0.88189,0.79752,0.56298,0.54319,0.01163,0.0024166,0.0024166,0.0024166
385,26367.4,0.66219,0.4281,0.00771,0.9057,0.85655,0.88216,0.79705,0.56408,0.52792,0.01161,0.0023968,0.0023968,0.0023968
386,26441.8,0.66465,0.43205,0.00775,0.90135,0.86081,0.88189,0.79898,0.56456,0.5094,0.01155,0.002377,0.002377,0.002377
387,26516,0.65217,0.40281,0.00769,0.92263,0.84588,0.88366,0.79991,0.56527,0.52035,0.01155,0.0023572,0.0023572,0.0023572
388,26592.8,0.65896,0.42871,0.00772,0.93207,0.82819,0.8766,0.79214,0.57371,0.48723,0.01187,0.0023374,0.0023374,0.0023374
389,26661.9,0.66407,0.41655,0.0079,0.94136,0.81732,0.87192,0.78674,0.57577,0.50242,0.01188,0.0023176,0.0023176,0.0023176
390,26729.7,0.65517,0.39602,0.00768,0.91489,0.8148,0.87011,0.78707,0.57633,0.51903,0.01188,0.0022978,0.0022978,0.0022978
391,26803.1,0.664,0.43433,0.00782,0.92888,0.82539,0.87074,0.79037,0.57846,0.50411,0.0119,0.002278,0.002278,0.002278
392,26875.3,0.64583,0.39293,0.0076,0.93221,0.82271,0.86701,0.78765,0.58004,0.51745,0.0119,0.0022582,0.0022582,0.0022582
393,26945.7,0.65707,0.41604,0.00754,0.93471,0.8173,0.87473,0.79379,0.58061,0.52019,0.012,0.0022384,0.0022384,0.0022384
394,27016.6,0.64242,0.39847,0.00734,0.93424,0.81908,0.8755,0.79298,0.58181,0.51326,0.01205,0.0022186,0.0022186,0.0022186
395,27091.5,0.65572,0.41991,0.00769,0.9314,0.84471,0.8795,0.79772,0.57919,0.50194,0.01195,0.0021988,0.0021988,0.0021988
396,27177.7,0.64865,0.38911,0.00785,0.93188,0.84802,0.8782,0.79532,0.57655,0.51516,0.01186,0.002179,0.002179,0.002179
397,27255.9,0.64176,0.40441,0.00765,0.91488,0.86255,0.88058,0.79846,0.56779,0.52672,0.01163,0.0021592,0.0021592,0.0021592
398,27328.1,0.6325,0.36609,0.0072,0.95048,0.83755,0.8784,0.79669,0.56697,0.53382,0.01158,0.0021394,0.0021394,0.0021394
399,27404.1,0.65789,0.40998,0.00755,0.94473,0.84749,0.88149,0.79931,0.56599,0.5126,0.01162,0.0021196,0.0021196,0.0021196
400,27471.9,0.63976,0.37414,0.00729,0.95554,0.83807,0.88028,0.79902,0.56273,0.50304,0.01149,0.0020998,0.0020998,0.0020998
401,27560.6,0.6384,0.39915,0.00752,0.95855,0.82853,0.87776,0.79679,0.56077,0.52952,0.01149,0.00208,0.00208,0.00208
402,27642,0.64255,0.39035,0.0074,0.95044,0.84055,0.87831,0.79969,0.56191,0.52242,0.01164,0.0020602,0.0020602,0.0020602
403,27715.2,0.63384,0.39712,0.00746,0.93172,0.84341,0.87744,0.79712,0.56366,0.53252,0.0117,0.0020404,0.0020404,0.0020404
404,27795.5,0.63234,0.38479,0.00739,0.93453,0.84168,0.87776,0.79997,0.56176,0.53223,0.0117,0.0020206,0.0020206,0.0020206
405,27866.6,0.6236,0.39753,0.00733,0.95231,0.8328,0.87956,0.80197,0.56124,0.53033,0.01166,0.0020008,0.0020008,0.0020008
406,27951.5,0.62736,0.39611,0.00723,0.94923,0.83644,0.87982,0.80374,0.55969,0.53312,0.01164,0.001981,0.001981,0.001981
407,28025,0.63849,0.40248,0.00741,0.94782,0.83688,0.87957,0.80118,0.55963,0.52978,0.01163,0.0019612,0.0019612,0.0019612
408,28097.4,0.63853,0.40303,0.0076,0.9561,0.83207,0.87926,0.80222,0.55595,0.53834,0.01156,0.0019414,0.0019414,0.0019414
409,28170.7,0.63992,0.4014,0.00754,0.94793,0.8412,0.8808,0.79856,0.55828,0.52971,0.0116,0.0019216,0.0019216,0.0019216
410,28251.6,0.63801,0.3887,0.00771,0.92543,0.85732,0.88086,0.79924,0.5574,0.5283,0.01157,0.0019018,0.0019018,0.0019018
411,28320.6,0.61482,0.38198,0.00703,0.89405,0.85907,0.87838,0.79547,0.55869,0.54439,0.01154,0.001882,0.001882,0.001882
412,28397.5,0.62627,0.40489,0.00735,0.94759,0.8119,0.87293,0.78751,0.55995,0.54434,0.01157,0.0018622,0.0018622,0.0018622
413,28471.8,0.62454,0.39787,0.00737,0.91792,0.82861,0.87449,0.79218,0.55826,0.53857,0.01151,0.0018424,0.0018424,0.0018424
414,28541.7,0.64375,0.37431,0.00744,0.90845,0.83019,0.86823,0.78841,0.55694,0.55149,0.01148,0.0018226,0.0018226,0.0018226
415,28631.4,0.62603,0.38136,0.0072,0.92541,0.82722,0.86725,0.78707,0.55307,0.54476,0.01143,0.0018028,0.0018028,0.0018028
416,28713.1,0.62869,0.38819,0.00727,0.9255,0.83217,0.8702,0.78795,0.55448,0.54791,0.01146,0.001783,0.001783,0.001783
417,28788.7,0.61702,0.38338,0.00729,0.92626,0.83252,0.87045,0.78867,0.55361,0.54555,0.01141,0.0017632,0.0017632,0.0017632
418,28869.2,0.61224,0.3718,0.00704,0.92415,0.82021,0.86559,0.78473,0.55087,0.56204,0.01132,0.0017434,0.0017434,0.0017434
419,28947.9,0.62002,0.37029,0.00731,0.92824,0.8357,0.87076,0.78722,0.55378,0.54776,0.01137,0.0017236,0.0017236,0.0017236
420,29031.2,0.6284,0.36342,0.00732,0.93185,0.82688,0.87196,0.7905,0.55024,0.5524,0.01132,0.0017038,0.0017038,0.0017038
