epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,7878.67,1.05333,0.8354,0.01346,0.74386,0.56099,0.67391,0.48781,1.10239,1.12487,0.01953,0.006337,0.006337,0.006337
187,7914.41,1.05492,0.82205,0.01358,0.67975,0.61596,0.68476,0.50094,1.14711,1.20724,0.02031,0.0063172,0.0063172,0.0063172
188,7949.86,1.06616,0.81633,0.01367,0.66907,0.63162,0.67519,0.4845,1.15694,1.14376,0.02066,0.0062974,0.0062974,0.0062974
189,7985.82,1.04081,0.79585,0.01334,0.73121,0.60876,0.67187,0.48784,1.14462,1.16724,0.02032,0.0062776,0.0062776,0.0062776
190,8021.86,1.04528,0.80269,0.01353,0.70472,0.63115,0.66408,0.48868,1.15691,1.16622,0.02107,0.0062578,0.0062578,0.0062578
191,8057.58,1.0265,0.79958,0.01303,0.84515,0.5892,0.69785,0.51077,1.16105,1.10263,0.02119,0.006238,0.006238,0.006238
192,8093.47,1.04852,0.77732,0.01324,0.76575,0.61168,0.69517,0.50122,1.1718,1.15158,0.02115,0.0062182,0.0062182,0.0062182
193,8129.17,1.01592,0.77937,0.01259,0.75049,0.60721,0.68559,0.51087,1.11758,1.16231,0.0199,0.0061984,0.0061984,0.0061984
194,8164.91,1.02574,0.78454,0.01296,0.70815,0.56412,0.66906,0.49702,1.12189,1.14516,0.01995,0.0061786,0.0061786,0.0061786
195,8200.68,1.01532,0.74252,0.01277,0.74849,0.62113,0.70362,0.52762,1.07326,1.16155,0.0189,0.0061588,0.0061588,0.0061588
196,8236.02,1.03849,0.80422,0.01336,0.64242,0.6917,0.71287,0.52583,1.12476,1.07542,0.02005,0.006139,0.006139,0.006139
197,8272.02,1.01105,0.76092,0.01266,0.71634,0.69848,0.71748,0.53855,1.0581,1.09642,0.01868,0.0061192,0.0061192,0.0061192
198,8307.64,1.0096,0.75417,0.01303,0.70544,0.65285,0.6942,0.51904,1.10524,1.12,0.01974,0.0060994,0.0060994,0.0060994
199,8343.69,1.02753,0.77557,0.01279,0.73771,0.62146,0.71263,0.53095,1.10133,1.11205,0.01966,0.0060796,0.0060796,0.0060796
200,8379.44,1.02474,0.75054,0.01322,0.67375,0.67319,0.69182,0.49375,1.1767,1.20978,0.02125,0.0060598,0.0060598,0.0060598
201,8415.25,1.01929,0.78136,0.01297,0.69614,0.61697,0.67636,0.51493,1.07649,1.15461,0.01899,0.00604,0.00604,0.00604
202,8451.16,1.0069,0.75607,0.0129,0.71444,0.56424,0.64606,0.48495,1.12067,1.16815,0.02012,0.0060202,0.0060202,0.0060202
203,8486.7,1.00362,0.74141,0.01286,0.77452,0.59729,0.69495,0.53216,1.0824,1.16536,0.01902,0.0060004,0.0060004,0.0060004
204,8522.4,1.0341,0.78036,0.01329,0.75984,0.58182,0.68718,0.52495,1.08344,1.14462,0.01928,0.0059806,0.0059806,0.0059806
205,8558.19,1.00606,0.75567,0.01276,0.73584,0.64345,0.69954,0.52524,1.10837,1.11455,0.01994,0.0059608,0.0059608,0.0059608
206,8593.8,1.00467,0.77133,0.0127,0.74489,0.58712,0.68143,0.52358,1.04659,1.27583,0.01883,0.005941,0.005941,0.005941
207,8629.57,0.99626,0.75566,0.0129,0.69572,0.61131,0.68257,0.51599,1.06104,1.19101,0.01887,0.0059212,0.0059212,0.0059212
208,8665.42,0.99901,0.72692,0.01253,0.65485,0.68041,0.68578,0.50939,1.10831,1.113,0.01982,0.0059014,0.0059014,0.0059014
209,8701.22,1.00694,0.76389,0.01264,0.70872,0.63147,0.67249,0.50168,1.10831,1.23152,0.02009,0.0058816,0.0058816,0.0058816
210,8737.06,1.00323,0.75508,0.01276,0.77786,0.65158,0.71056,0.52229,1.09226,1.1786,0.01979,0.0058618,0.0058618,0.0058618
211,8772.83,1.01099,0.74335,0.01267,0.75383,0.66017,0.70373,0.5345,1.0675,1.13256,0.01897,0.005842,0.005842,0.005842
212,8808.53,0.98459,0.72493,0.01246,0.68425,0.63925,0.67442,0.50294,1.09576,1.27479,0.0196,0.0058222,0.0058222,0.0058222
213,8844.49,1.00421,0.72492,0.01266,0.71203,0.6822,0.71967,0.55475,1.08261,1.15991,0.01965,0.0058024,0.0058024,0.0058024
214,8879.93,0.99374,0.74432,0.01283,0.73172,0.71769,0.7311,0.55948,1.07979,1.08827,0.01928,0.0057826,0.0057826,0.0057826
215,8915.77,0.97965,0.71986,0.01234,0.6792,0.71128,0.73934,0.55384,1.05206,1.11876,0.01858,0.0057628,0.0057628,0.0057628
216,8951.27,0.98081,0.73463,0.01251,0.77543,0.62895,0.71506,0.52179,1.10662,1.19512,0.02001,0.005743,0.005743,0.005743
217,8986.81,0.97622,0.71168,0.01236,0.85819,0.66461,0.75708,0.57406,1.09006,1.07072,0.01964,0.0057232,0.0057232,0.0057232
218,9022.25,0.98764,0.7466,0.01236,0.8379,0.65856,0.74656,0.55241,1.11575,1.13335,0.02018,0.0057034,0.0057034,0.0057034
219,9058.15,0.95991,0.71115,0.01211,0.78399,0.65403,0.71065,0.5362,1.08857,1.2039,0.01954,0.0056836,0.0056836,0.0056836
220,9093.92,0.97267,0.71484,0.01214,0.64103,0.70805,0.70521,0.53094,1.06187,1.15931,0.0188,0.0056638,0.0056638,0.0056638
221,9129.54,0.96432,0.70681,0.01193,0.7093,0.68575,0.71801,0.53147,1.08097,1.10711,0.0191,0.005644,0.005644,0.005644
222,9165.22,0.98341,0.72723,0.01252,0.70644,0.67038,0.71087,0.5252,1.09406,1.0599,0.01928,0.0056242,0.0056242,0.0056242
223,9200.72,0.98195,0.69396,0.01241,0.69999,0.6887,0.72677,0.54561,1.10051,1.06671,0.01981,0.0056044,0.0056044,0.0056044
224,9236.48,0.9907,0.72629,0.01255,0.74813,0.68482,0.75111,0.56413,1.07808,1.12482,0.0193,0.0055846,0.0055846,0.0055846
225,9272.35,0.95801,0.69965,0.01204,0.83523,0.60786,0.72244,0.54789,1.09821,1.09574,0.01958,0.0055648,0.0055648,0.0055648
226,9308.08,0.97042,0.71991,0.01228,0.83698,0.62731,0.73014,0.55408,1.07044,1.0992,0.01865,0.005545,0.005545,0.005545
227,9343.88,0.97679,0.71793,0.01216,0.87337,0.63711,0.74219,0.56862,1.09172,1.04255,0.01934,0.0055252,0.0055252,0.0055252
228,9379.52,0.96475,0.69604,0.01213,0.80455,0.61826,0.7223,0.54573,1.09021,1.11537,0.01947,0.0055054,0.0055054,0.0055054
229,9415.61,0.97386,0.69261,0.01214,0.80575,0.6277,0.7262,0.54344,1.15578,1.12102,0.02087,0.0054856,0.0054856,0.0054856
230,9451.34,0.9748,0.70897,0.01213,0.83051,0.59048,0.72225,0.54107,1.15945,1.08406,0.02103,0.0054658,0.0054658,0.0054658
231,9486.9,0.97254,0.69816,0.01231,0.8388,0.66934,0.73509,0.54781,1.12021,1.1261,0.02016,0.005446,0.005446,0.005446
232,9522.8,0.97638,0.71941,0.01229,0.80853,0.63962,0.72905,0.53262,1.13071,1.12332,0.02032,0.0054262,0.0054262,0.0054262
233,9558.49,0.95721,0.69486,0.012,0.83708,0.60279,0.72372,0.54632,1.09098,1.17069,0.01953,0.0054064,0.0054064,0.0054064
234,9594.02,0.96353,0.67898,0.01198,0.80946,0.63758,0.74071,0.56282,1.05148,1.12237,0.01848,0.0053866,0.0053866,0.0053866
235,9629.91,0.96427,0.70148,0.01215,0.72627,0.66701,0.74003,0.55623,1.09421,1.09694,0.0196,0.0053668,0.0053668,0.0053668
236,9665.58,0.95018,0.70434,0.01209,0.79829,0.63626,0.72493,0.54565,1.08568,1.13261,0.01954,0.005347,0.005347,0.005347
237,9701.28,0.95299,0.70549,0.01183,0.68718,0.68626,0.7249,0.5468,1.08459,1.08556,0.01982,0.0053272,0.0053272,0.0053272
238,9737.05,0.93692,0.68224,0.012,0.78652,0.65167,0.74937,0.55815,1.09395,1.06859,0.01952,0.0053074,0.0053074,0.0053074
239,9772.93,0.9628,0.69777,0.01186,0.80454,0.65983,0.75696,0.57073,1.09201,1.03301,0.01928,0.0052876,0.0052876,0.0052876
240,9808.37,0.95116,0.67811,0.01231,0.76509,0.67197,0.74329,0.58005,1.07116,1.10221,0.01897,0.0052678,0.0052678,0.0052678
241,9843.98,0.96134,0.70187,0.01227,0.85224,0.62966,0.76226,0.59158,1.05879,1.12539,0.01868,0.005248,0.005248,0.005248
242,9879.7,0.93245,0.66169,0.0115,0.83189,0.66578,0.74565,0.56087,1.12558,1.09283,0.0202,0.0052282,0.0052282,0.0052282
243,9915.42,0.97081,0.71669,0.01214,0.82738,0.63542,0.72961,0.54101,1.11835,1.16852,0.01976,0.0052084,0.0052084,0.0052084
244,9950.87,0.95379,0.68508,0.01201,0.85142,0.61736,0.73347,0.55542,1.07292,1.1716,0.01869,0.0051886,0.0051886,0.0051886
245,9986.77,0.93458,0.65672,0.01187,0.82444,0.59738,0.72992,0.5611,1.07131,1.13688,0.01864,0.0051688,0.0051688,0.0051688
246,10022.8,0.95468,0.69811,0.01219,0.67606,0.68089,0.70497,0.52384,1.13988,1.19675,0.02036,0.005149,0.005149,0.005149
247,10058.9,0.95147,0.72475,0.01208,0.72235,0.69021,0.7279,0.56673,1.05814,1.12142,0.01853,0.0051292,0.0051292,0.0051292
248,10094.6,0.95294,0.69317,0.01172,0.78861,0.64558,0.72614,0.56517,1.05133,1.17882,0.01839,0.0051094,0.0051094,0.0051094
249,10130.4,0.93947,0.66738,0.01176,0.79671,0.6496,0.74554,0.58161,1.05907,1.21859,0.01869,0.0050896,0.0050896,0.0050896
250,10166.8,0.93651,0.65654,0.01136,0.8172,0.6232,0.74739,0.57024,1.09711,1.25662,0.01961,0.0050698,0.0050698,0.0050698
251,10202.7,0.94463,0.68502,0.01206,0.69581,0.67545,0.72231,0.56441,1.0374,1.20926,0.01846,0.00505,0.00505,0.00505
252,10238.6,0.92151,0.66786,0.0117,0.73319,0.65211,0.70448,0.5438,1.06158,1.18884,0.01888,0.0050302,0.0050302,0.0050302
253,10273.9,0.94242,0.66235,0.01185,0.75581,0.65811,0.72552,0.56476,1.06181,1.099,0.01866,0.0050104,0.0050104,0.0050104
254,10309.7,0.89897,0.64255,0.01116,0.71537,0.69966,0.74774,0.58132,1.05616,1.07381,0.01882,0.0049906,0.0049906,0.0049906
255,10345.4,0.93101,0.65543,0.01203,0.73106,0.65007,0.72051,0.54489,1.10472,1.20146,0.01984,0.0049708,0.0049708,0.0049708
256,10381.2,0.91139,0.64499,0.0114,0.75095,0.6243,0.70221,0.54222,1.0583,1.05439,0.01876,0.004951,0.004951,0.004951
257,10417.2,0.9157,0.63573,0.01167,0.76344,0.6079,0.7057,0.53874,1.09895,1.18322,0.01969,0.0049312,0.0049312,0.0049312
258,10452.9,0.92142,0.62457,0.01141,0.69612,0.73594,0.75477,0.5777,1.05225,1.06055,0.01877,0.0049114,0.0049114,0.0049114
259,10488.7,0.92744,0.65813,0.01162,0.79282,0.63846,0.74171,0.55845,1.08053,1.02894,0.01937,0.0048916,0.0048916,0.0048916
260,10524.7,0.90268,0.62317,0.01119,0.83023,0.61482,0.74107,0.56716,1.02877,1.00532,0.01798,0.0048718,0.0048718,0.0048718
261,10560.6,0.89874,0.63183,0.01095,0.78375,0.68527,0.76143,0.58013,1.03447,1.05502,0.01795,0.004852,0.004852,0.004852
262,10596.3,0.9074,0.6278,0.01147,0.73457,0.69363,0.7336,0.56016,1.06543,1.1203,0.01906,0.0048322,0.0048322,0.0048322
263,10632.2,0.90192,0.64487,0.0111,0.77459,0.62575,0.75594,0.57872,1.06288,1.0899,0.01908,0.0048124,0.0048124,0.0048124
264,10668,0.91854,0.65307,0.01163,0.8017,0.73267,0.78394,0.6063,1.03408,1.08925,0.01814,0.0047926,0.0047926,0.0047926
265,10703.5,0.90961,0.6266,0.01153,0.8338,0.68585,0.77834,0.60545,1.01972,1.05883,0.0177,0.0047728,0.0047728,0.0047728
266,10739.4,0.90155,0.60874,0.01142,0.78421,0.70856,0.76586,0.59042,1.02287,1.09847,0.01768,0.004753,0.004753,0.004753
267,10774.9,0.92012,0.63266,0.01137,0.72409,0.7099,0.76517,0.5931,1.02539,1.13833,0.01771,0.0047332,0.0047332,0.0047332
268,10810.5,0.89925,0.615,0.01144,0.81248,0.66442,0.76366,0.57872,1.07276,1.19303,0.01912,0.0047134,0.0047134,0.0047134
269,10846.6,0.90556,0.62557,0.01155,0.78709,0.68457,0.74965,0.58044,1.00581,1.26111,0.01747,0.0046936,0.0046936,0.0046936
270,10882.5,0.89807,0.62441,0.01137,0.83283,0.63422,0.74183,0.56721,1.0381,1.23729,0.01809,0.0046738,0.0046738,0.0046738
271,10918.4,0.90291,0.61057,0.01141,0.76191,0.72007,0.74825,0.57811,1.03381,1.2045,0.01792,0.004654,0.004654,0.004654
272,10954.3,0.90925,0.60117,0.01125,0.75446,0.71002,0.73348,0.56697,1.03114,1.18452,0.01799,0.0046342,0.0046342,0.0046342
273,10990.1,0.90206,0.62949,0.01126,0.83408,0.65578,0.74751,0.57955,1.04825,1.19754,0.01836,0.0046144,0.0046144,0.0046144
274,11025.7,0.89409,0.62175,0.011,0.82819,0.63381,0.74531,0.58209,1.02959,1.13768,0.01787,0.0045946,0.0045946,0.0045946
275,11061.5,0.8879,0.59343,0.0111,0.8003,0.63068,0.74165,0.5782,1.02869,1.17364,0.01815,0.0045748,0.0045748,0.0045748
276,11097.2,0.88776,0.59847,0.01126,0.71288,0.71625,0.74039,0.56727,1.05937,1.23757,0.01913,0.004555,0.004555,0.004555
277,11132.8,0.89,0.63005,0.01102,0.70561,0.72112,0.74598,0.56668,1.06068,1.21811,0.01917,0.0045352,0.0045352,0.0045352
278,11168.8,0.89897,0.61025,0.01136,0.7164,0.71992,0.73967,0.57429,1.05097,1.16488,0.0188,0.0045154,0.0045154,0.0045154
279,11204.6,0.8852,0.62159,0.01118,0.73211,0.70769,0.72789,0.5618,1.02374,1.17786,0.01803,0.0044956,0.0044956,0.0044956
280,11240.2,0.90138,0.61758,0.01134,0.84404,0.64004,0.76535,0.59349,1.03719,1.16346,0.01836,0.0044758,0.0044758,0.0044758
281,11276.2,0.89593,0.6128,0.01136,0.84171,0.65166,0.75517,0.58459,1.03607,1.16306,0.01828,0.004456,0.004456,0.004456
282,11312.1,0.86964,0.61634,0.01115,0.81034,0.71307,0.77289,0.6104,1.0169,1.08262,0.0179,0.0044362,0.0044362,0.0044362
283,11348.1,0.87904,0.60568,0.01095,0.80181,0.65543,0.75596,0.5925,1.01245,1.11126,0.01784,0.0044164,0.0044164,0.0044164
284,11383.9,0.86886,0.59455,0.01083,0.77537,0.70828,0.76668,0.60752,0.99234,1.12018,0.01729,0.0043966,0.0043966,0.0043966
285,11419.6,0.87389,0.59411,0.01063,0.84739,0.65686,0.75409,0.59384,1.01293,1.10541,0.01767,0.0043768,0.0043768,0.0043768
286,11455.4,0.87758,0.61136,0.01036,0.78425,0.71227,0.75708,0.59181,1.02744,1.09371,0.01792,0.004357,0.004357,0.004357
287,11491.3,0.8666,0.58977,0.01066,0.83031,0.66946,0.75898,0.5906,1.04932,1.11316,0.01824,0.0043372,0.0043372,0.0043372
288,11526.7,0.85688,0.60037,0.01079,0.77089,0.71139,0.74703,0.5855,1.04928,1.09412,0.01829,0.0043174,0.0043174,0.0043174
289,11562.6,0.8806,0.60199,0.01104,0.82388,0.64243,0.73739,0.58326,1.02371,1.09086,0.01779,0.0042976,0.0042976,0.0042976
290,11598.4,0.8694,0.60937,0.011,0.83627,0.64951,0.75589,0.59936,1.0056,1.09096,0.01746,0.0042778,0.0042778,0.0042778
291,11634.3,0.88628,0.61415,0.01113,0.82602,0.66502,0.75745,0.6072,0.98023,1.13541,0.01688,0.004258,0.004258,0.004258
292,11670.1,0.86961,0.619,0.01091,0.88213,0.63467,0.76771,0.60739,0.99084,1.12334,0.01726,0.0042382,0.0042382,0.0042382
293,11705.7,0.86104,0.58768,0.01063,0.82038,0.64648,0.75912,0.59654,0.98794,1.14158,0.01708,0.0042184,0.0042184,0.0042184
294,11741.6,0.85722,0.59089,0.01076,0.75274,0.69973,0.73136,0.57746,1.02501,1.15285,0.01809,0.0041986,0.0041986,0.0041986
295,11777.6,0.84628,0.57724,0.01036,0.76855,0.69639,0.74714,0.58546,1.01832,1.14582,0.01783,0.0041788,0.0041788,0.0041788
296,11813.3,0.86206,0.58086,0.01075,0.82685,0.61635,0.72998,0.56338,1.03138,1.23482,0.01791,0.004159,0.004159,0.004159
297,11848.7,0.88616,0.58442,0.01099,0.78483,0.68841,0.74851,0.58653,1.02446,1.1284,0.01795,0.0041392,0.0041392,0.0041392
298,11884.7,0.85007,0.58432,0.01041,0.75699,0.72296,0.75094,0.59526,1,1.20061,0.01725,0.0041194,0.0041194,0.0041194
299,11920.5,0.87326,0.57526,0.0108,0.73467,0.7193,0.73752,0.57928,1.01817,1.19553,0.01777,0.0040996,0.0040996,0.0040996
300,11956.4,0.84898,0.60751,0.01059,0.69839,0.72158,0.73077,0.57972,1.02202,1.22302,0.01768,0.0040798,0.0040798,0.0040798
301,11992,0.86015,0.57634,0.01082,0.79977,0.64876,0.7151,0.56174,1.01603,1.20783,0.01768,0.00406,0.00406,0.00406
302,12027.8,0.853,0.59493,0.01036,0.83245,0.6331,0.73018,0.57302,1.00503,1.24336,0.0175,0.0040402,0.0040402,0.0040402
303,12063.3,0.84759,0.56283,0.01044,0.75173,0.69463,0.73189,0.57894,1.00193,1.18268,0.01747,0.0040204,0.0040204,0.0040204
304,12098.9,0.85294,0.60135,0.01069,0.82339,0.68662,0.74286,0.58509,1.01406,1.17675,0.0178,0.0040006,0.0040006,0.0040006
305,12134.6,0.85164,0.58047,0.01039,0.84363,0.68453,0.74182,0.5901,0.99848,1.1508,0.0175,0.0039808,0.0039808,0.0039808
306,12170.2,0.85086,0.59935,0.01039,0.80889,0.65206,0.73078,0.57792,1.00237,1.16439,0.01736,0.003961,0.003961,0.003961
307,12206,0.84787,0.57304,0.01049,0.82344,0.64887,0.73866,0.58553,0.9942,1.21356,0.0174,0.0039412,0.0039412,0.0039412
308,12241.7,0.86068,0.58445,0.01064,0.73992,0.70767,0.74328,0.58995,0.99694,1.23968,0.0174,0.0039214,0.0039214,0.0039214
309,12277.7,0.83879,0.59263,0.01071,0.84121,0.64587,0.74018,0.59671,0.9841,1.2118,0.01707,0.0039016,0.0039016,0.0039016
310,12313.6,0.83915,0.55494,0.01077,0.73556,0.7156,0.7519,0.60933,0.97051,1.15411,0.01688,0.0038818,0.0038818,0.0038818
311,12349.1,0.83944,0.56895,0.01033,0.81147,0.64955,0.74192,0.60095,0.96185,1.15176,0.01663,0.003862,0.003862,0.003862
312,12384.6,0.84882,0.59686,0.01093,0.80192,0.68729,0.75193,0.60758,0.96665,1.15984,0.01674,0.0038422,0.0038422,0.0038422
313,12420.2,0.85056,0.58556,0.01058,0.78075,0.69925,0.7481,0.5971,0.98499,1.17289,0.01712,0.0038224,0.0038224,0.0038224
314,12456.1,0.82953,0.56689,0.01006,0.80781,0.68709,0.75012,0.60272,0.98851,1.15408,0.01726,0.0038026,0.0038026,0.0038026
315,12491.9,0.82576,0.53216,0.01014,0.83781,0.65235,0.75128,0.60153,1.00147,1.14373,0.01741,0.0037828,0.0037828,0.0037828
316,12527.7,0.84141,0.58282,0.01024,0.84304,0.69063,0.75826,0.60857,0.99314,1.11257,0.01733,0.003763,0.003763,0.003763
317,12563.3,0.82541,0.53867,0.01008,0.84522,0.68458,0.75724,0.61516,0.97683,1.132,0.01716,0.0037432,0.0037432,0.0037432
318,12599.1,0.82125,0.55238,0.01032,0.82349,0.68315,0.75273,0.60605,0.98974,1.1491,0.0176,0.0037234,0.0037234,0.0037234
319,12634.7,0.81067,0.54015,0.01008,0.79511,0.68871,0.74109,0.5952,0.99947,1.14252,0.01786,0.0037036,0.0037036,0.0037036
320,12670.8,0.84532,0.55779,0.01024,0.82776,0.6781,0.74877,0.60273,0.98703,1.12177,0.01758,0.0036838,0.0036838,0.0036838
321,12706.7,0.79956,0.54849,0.00984,0.87771,0.65659,0.75561,0.60641,0.98604,1.09399,0.01757,0.003664,0.003664,0.003664
322,12742.4,0.82351,0.55008,0.01005,0.88961,0.6495,0.75644,0.608,0.97238,1.09084,0.01721,0.0036442,0.0036442,0.0036442
323,12778.1,0.83896,0.56763,0.01049,0.81982,0.68948,0.75649,0.60826,0.96278,1.13244,0.01694,0.0036244,0.0036244,0.0036244
324,12814,0.8281,0.58669,0.01064,0.87261,0.64534,0.75673,0.6061,0.96977,1.13714,0.01701,0.0036046,0.0036046,0.0036046
325,12849.7,0.82646,0.57302,0.01024,0.87263,0.67347,0.76005,0.61055,0.96639,1.15812,0.01692,0.0035848,0.0035848,0.0035848
326,12885.3,0.83366,0.56643,0.01013,0.845,0.6909,0.76666,0.61924,0.94668,1.12332,0.01653,0.003565,0.003565,0.003565
327,12921,0.80318,0.53927,0.00962,0.84385,0.71259,0.77425,0.62392,0.97914,1.06924,0.01723,0.0035452,0.0035452,0.0035452
328,12956.6,0.81468,0.56505,0.01027,0.77115,0.70841,0.7611,0.61506,0.95066,1.08173,0.01667,0.0035254,0.0035254,0.0035254
329,12992.2,0.82818,0.56147,0.01026,0.80213,0.69734,0.76223,0.61613,0.96491,1.08016,0.01698,0.0035056,0.0035056,0.0035056
330,13028.3,0.82136,0.55377,0.00994,0.87216,0.63298,0.75135,0.59922,0.98539,1.08172,0.01732,0.0034858,0.0034858,0.0034858
331,13064.1,0.81786,0.56787,0.01013,0.87338,0.66026,0.76058,0.61022,0.98176,1.13153,0.01718,0.003466,0.003466,0.003466
332,13099.9,0.80764,0.52304,0.00989,0.85362,0.66682,0.76044,0.61693,0.9703,1.1619,0.01693,0.0034462,0.0034462,0.0034462
333,13135.7,0.81074,0.54704,0.01021,0.77025,0.72476,0.75404,0.60761,0.9813,1.16256,0.01724,0.0034264,0.0034264,0.0034264
334,13171.5,0.79841,0.52377,0.00969,0.83146,0.70047,0.75761,0.60857,0.98094,1.14057,0.01735,0.0034066,0.0034066,0.0034066
335,13207.4,0.79167,0.51407,0.00986,0.82228,0.70132,0.77133,0.61708,0.96863,1.12012,0.01699,0.0033868,0.0033868,0.0033868
336,13243.1,0.80023,0.53663,0.01003,0.83057,0.71067,0.76761,0.61845,0.96705,1.11479,0.01703,0.003367,0.003367,0.003367
337,13278.6,0.82143,0.53517,0.01032,0.84947,0.70265,0.76862,0.62119,0.9525,1.128,0.0166,0.0033472,0.0033472,0.0033472
338,13314.3,0.797,0.52086,0.00971,0.82767,0.69311,0.76606,0.61188,0.95994,1.1437,0.01671,0.0033274,0.0033274,0.0033274
339,13349.8,0.80535,0.52306,0.00986,0.81087,0.69696,0.76275,0.60815,0.97602,1.14164,0.01703,0.0033076,0.0033076,0.0033076
340,13385.5,0.81989,0.54336,0.00987,0.82068,0.67158,0.74269,0.59283,0.98095,1.16817,0.01711,0.0032878,0.0032878,0.0032878
341,13421.5,0.80226,0.53523,0.00992,0.78065,0.6929,0.75109,0.60296,0.97189,1.15977,0.01705,0.003268,0.003268,0.003268
342,13457.3,0.7989,0.53674,0.01016,0.76532,0.70029,0.75556,0.60713,0.96805,1.1444,0.01702,0.0032482,0.0032482,0.0032482
343,13493.3,0.80946,0.50997,0.00993,0.89178,0.63134,0.75796,0.61131,0.96846,1.11739,0.01697,0.0032284,0.0032284,0.0032284
344,13529.2,0.80583,0.53017,0.00953,0.76334,0.71963,0.75698,0.6056,0.97317,1.12178,0.01699,0.0032086,0.0032086,0.0032086
345,13564.8,0.78852,0.52008,0.00938,0.76035,0.73147,0.75607,0.60499,0.96576,1.15548,0.01677,0.0031888,0.0031888,0.0031888
346,13600.5,0.79923,0.52064,0.00954,0.77472,0.71242,0.75921,0.60951,0.96408,1.17629,0.01672,0.003169,0.003169,0.003169
347,13636,0.78979,0.51289,0.00975,0.76725,0.70858,0.75296,0.60693,0.96668,1.18391,0.01695,0.0031492,0.0031492,0.0031492
348,13671.7,0.78432,0.49532,0.0096,0.7963,0.68785,0.75134,0.60323,0.96115,1.1684,0.01691,0.0031294,0.0031294,0.0031294
349,13707.4,0.77915,0.53042,0.00949,0.7805,0.71164,0.74676,0.60263,0.94878,1.18461,0.01659,0.0031096,0.0031096,0.0031096
350,13743.4,0.80831,0.54909,0.01005,0.81091,0.70243,0.75923,0.6125,0.94342,1.19442,0.01655,0.0030898,0.0030898,0.0030898
351,13779.2,0.78645,0.51303,0.00955,0.81427,0.70974,0.75417,0.61011,0.94226,1.23287,0.01637,0.00307,0.00307,0.00307
352,13814.9,0.80748,0.53872,0.01006,0.82495,0.71745,0.75683,0.61147,0.94219,1.20763,0.01633,0.0030502,0.0030502,0.0030502
353,13850.5,0.78622,0.52494,0.00932,0.78594,0.7142,0.75005,0.60452,0.93895,1.17834,0.0163,0.0030304,0.0030304,0.0030304
354,13886.3,0.78505,0.51695,0.00981,0.88912,0.66256,0.75494,0.61509,0.94845,1.11381,0.01665,0.0030106,0.0030106,0.0030106
355,13922.1,0.77697,0.50049,0.00979,0.82868,0.70495,0.75509,0.6204,0.94516,1.11442,0.01655,0.0029908,0.0029908,0.0029908
356,13957.5,0.77118,0.4993,0.00968,0.80942,0.70377,0.75362,0.6196,0.947,1.1295,0.01661,0.002971,0.002971,0.002971
357,13993.3,0.78037,0.49698,0.00936,0.8078,0.70434,0.74995,0.613,0.94829,1.1553,0.01656,0.0029512,0.0029512,0.0029512
358,14029.3,0.77981,0.51933,0.00974,0.8018,0.69513,0.75147,0.61113,0.9627,1.13554,0.01686,0.0029314,0.0029314,0.0029314
359,14064.7,0.80012,0.53495,0.00977,0.75159,0.71421,0.75072,0.61067,0.95816,1.13976,0.01676,0.0029116,0.0029116,0.0029116
360,14100.5,0.77188,0.50487,0.00955,0.78088,0.71405,0.7573,0.61351,0.96005,1.11093,0.01677,0.0028918,0.0028918,0.0028918
361,14136.5,0.76875,0.51281,0.00946,0.8743,0.66127,0.75411,0.611,0.97434,1.11277,0.01716,0.002872,0.002872,0.002872
362,14172.3,0.76068,0.49784,0.00944,0.81154,0.71006,0.76187,0.61427,0.9825,1.10547,0.01733,0.0028522,0.0028522,0.0028522
363,14207.7,0.77519,0.51674,0.00946,0.8847,0.64006,0.74347,0.59404,0.97386,1.1463,0.01705,0.0028324,0.0028324,0.0028324
364,14243.6,0.78097,0.50329,0.00949,0.89142,0.65158,0.74801,0.60076,0.96789,1.15177,0.01689,0.0028126,0.0028126,0.0028126
365,14279.4,0.77354,0.48505,0.00928,0.82037,0.68928,0.75224,0.60522,0.97008,1.12278,0.01697,0.0027928,0.0027928,0.0027928
366,14315.3,0.7665,0.51568,0.00923,0.80418,0.70418,0.75357,0.61052,0.96291,1.10784,0.01687,0.002773,0.002773,0.002773
367,14351.1,0.74722,0.47069,0.00906,0.80578,0.69904,0.75504,0.61257,0.95459,1.09822,0.01667,0.0027532,0.0027532,0.0027532
368,14387.1,0.76435,0.49695,0.00945,0.76472,0.71101,0.74538,0.60216,0.95649,1.10303,0.01672,0.0027334,0.0027334,0.0027334
369,14422.7,0.7655,0.49518,0.00953,0.80463,0.69785,0.7505,0.60737,0.95772,1.12213,0.01677,0.0027136,0.0027136,0.0027136
370,14458.8,0.74256,0.47116,0.00915,0.80569,0.70195,0.75279,0.60805,0.95967,1.10905,0.01678,0.0026938,0.0026938,0.0026938
371,14494.2,0.77185,0.49937,0.00954,0.81791,0.69537,0.74821,0.60796,0.95886,1.1107,0.01676,0.002674,0.002674,0.002674
372,14529.8,0.76476,0.4903,0.00939,0.82119,0.71022,0.75335,0.61426,0.96039,1.11786,0.01679,0.0026542,0.0026542,0.0026542
