epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,7076.79,0.89156,0.63825,0.0113,0.85906,0.82573,0.8677,0.72904,0.71637,0.64278,0.01467,0.003697,0.003697,0.003697
193,7111.51,0.89225,0.6418,0.01133,0.86751,0.8291,0.89038,0.73099,0.71403,0.62718,0.01481,0.003664,0.003664,0.003664
194,7149.16,0.89664,0.64185,0.01144,0.8628,0.82968,0.88003,0.73725,0.71517,0.63502,0.01466,0.003631,0.003631,0.003631
195,7186.59,0.88318,0.64076,0.0113,0.88749,0.83047,0.89305,0.74714,0.70952,0.62536,0.01477,0.003598,0.003598,0.003598
196,7225.05,0.87614,0.62534,0.01089,0.79855,0.85709,0.86931,0.72778,0.73026,0.64945,0.01507,0.003565,0.003565,0.003565
197,7262.92,0.87405,0.62235,0.01096,0.92084,0.78509,0.88137,0.73268,0.72045,0.66675,0.01469,0.003532,0.003532,0.003532
198,7299.98,0.88906,0.62419,0.01157,0.90245,0.82851,0.88408,0.73257,0.72962,0.64723,0.01473,0.003499,0.003499,0.003499
199,7336.94,0.86932,0.60952,0.01085,0.85247,0.81072,0.88219,0.73576,0.7224,0.65892,0.01479,0.003466,0.003466,0.003466
200,7375.13,0.85692,0.63025,0.01092,0.89012,0.80234,0.87111,0.72491,0.72728,0.66214,0.01494,0.003433,0.003433,0.003433
201,7409.8,0.84965,0.63928,0.01087,0.89168,0.75029,0.86568,0.73036,0.70638,0.66642,0.01458,0.0034,0.0034,0.0034
202,7445.03,0.87991,0.62707,0.01101,0.88488,0.75751,0.8509,0.71868,0.69795,0.6864,0.01425,0.003367,0.003367,0.003367
203,7479.69,0.8674,0.61978,0.01107,0.91149,0.75136,0.85827,0.72726,0.71251,0.6815,0.0147,0.003334,0.003334,0.003334
204,7514.28,0.85512,0.6191,0.01087,0.91752,0.74286,0.8571,0.72032,0.71123,0.66549,0.01466,0.003301,0.003301,0.003301
205,7548.83,0.84967,0.60507,0.01069,0.87853,0.77006,0.84376,0.70241,0.72556,0.70117,0.0152,0.003268,0.003268,0.003268
206,7583.31,0.85125,0.59754,0.01074,0.89393,0.81815,0.87095,0.73468,0.71908,0.64681,0.01497,0.003235,0.003235,0.003235
207,7617.55,0.85949,0.59759,0.01043,0.94425,0.7579,0.86895,0.7404,0.73628,0.62171,0.01508,0.003202,0.003202,0.003202
208,7651.88,0.85853,0.62657,0.0107,0.89419,0.80797,0.87563,0.74493,0.70605,0.64052,0.01455,0.003169,0.003169,0.003169
209,7686.12,0.85243,0.61,0.01051,0.94358,0.79763,0.8921,0.75286,0.7129,0.6063,0.01468,0.003136,0.003136,0.003136
210,7723.74,0.87334,0.6194,0.01118,0.90344,0.82889,0.87651,0.74029,0.70058,0.62875,0.01433,0.003103,0.003103,0.003103
211,7761.55,0.84198,0.61733,0.01083,0.86892,0.8256,0.87062,0.73647,0.7041,0.64405,0.0144,0.00307,0.00307,0.00307
212,7800.77,0.84311,0.5941,0.01063,0.90177,0.84494,0.87773,0.74563,0.69837,0.65845,0.01439,0.003037,0.003037,0.003037
213,7838.86,0.83839,0.59496,0.01044,0.90623,0.85324,0.88392,0.75715,0.6925,0.63718,0.01408,0.003004,0.003004,0.003004
214,7876.97,0.83848,0.58846,0.01048,0.92015,0.84703,0.89004,0.75315,0.70503,0.63315,0.01437,0.002971,0.002971,0.002971
215,7914.82,0.83652,0.59011,0.01019,0.94656,0.8409,0.89762,0.76039,0.70322,0.6056,0.01443,0.002938,0.002938,0.002938
216,7952.22,0.83927,0.57545,0.01035,0.95,0.86186,0.89668,0.76245,0.69359,0.60611,0.01411,0.002905,0.002905,0.002905
217,7989.85,0.82973,0.58501,0.01031,0.94545,0.81817,0.89613,0.75959,0.69671,0.59195,0.01424,0.002872,0.002872,0.002872
218,8027.16,0.84689,0.59573,0.01089,0.91953,0.83373,0.89301,0.76232,0.68791,0.59318,0.01392,0.002839,0.002839,0.002839
219,8064.11,0.82771,0.56931,0.01048,0.90893,0.82779,0.88302,0.74982,0.68515,0.62644,0.01376,0.002806,0.002806,0.002806
220,8101.89,0.82521,0.5744,0.01056,0.87993,0.83521,0.88417,0.74264,0.68429,0.63263,0.01385,0.002773,0.002773,0.002773
221,8140.24,0.84411,0.58328,0.01061,0.88638,0.82735,0.88536,0.74784,0.68184,0.62772,0.01385,0.00274,0.00274,0.00274
222,8180.29,0.82039,0.56143,0.01018,0.9347,0.81689,0.89443,0.76043,0.6764,0.61959,0.01383,0.002707,0.002707,0.002707
223,8218.71,0.83305,0.5724,0.01033,0.9535,0.78537,0.88953,0.75145,0.69,0.63985,0.01396,0.002674,0.002674,0.002674
224,8256.6,0.81007,0.56295,0.01015,0.92125,0.79931,0.88459,0.75797,0.6843,0.62248,0.01386,0.002641,0.002641,0.002641
225,8293.84,0.81142,0.55593,0.01041,0.94163,0.78637,0.88734,0.75767,0.67141,0.62318,0.01348,0.002608,0.002608,0.002608
226,8332.79,0.83064,0.58022,0.01021,0.9476,0.77679,0.88789,0.75882,0.67453,0.62133,0.0136,0.002575,0.002575,0.002575
227,8370.22,0.82262,0.58369,0.01024,0.86448,0.87174,0.89386,0.76857,0.67961,0.63355,0.01375,0.002542,0.002542,0.002542
228,8407.68,0.81871,0.57104,0.01021,0.93886,0.81021,0.89386,0.7738,0.6632,0.61594,0.01354,0.002509,0.002509,0.002509
229,8445.23,0.79562,0.54365,0.00981,0.9152,0.84549,0.89943,0.76818,0.66143,0.60597,0.01333,0.002476,0.002476,0.002476
230,8482.58,0.80868,0.54864,0.01008,0.91778,0.85035,0.89097,0.76187,0.68027,0.58285,0.01375,0.002443,0.002443,0.002443
231,8521.76,0.796,0.55346,0.01003,0.89741,0.85768,0.88608,0.75971,0.67737,0.59209,0.01365,0.00241,0.00241,0.00241
232,8559.68,0.80428,0.56615,0.01005,0.88413,0.86489,0.88394,0.75135,0.68549,0.59346,0.0139,0.002377,0.002377,0.002377
233,8597.6,0.81506,0.54879,0.00991,0.89676,0.85407,0.89596,0.7648,0.68202,0.61645,0.01389,0.002344,0.002344,0.002344
234,8634.88,0.77604,0.54018,0.00956,0.95469,0.84367,0.90054,0.76637,0.68548,0.58405,0.01407,0.002311,0.002311,0.002311
235,8674.64,0.80577,0.55529,0.01022,0.92415,0.86165,0.89286,0.76837,0.67992,0.61379,0.01399,0.002278,0.002278,0.002278
236,8712.19,0.79484,0.54087,0.01001,0.87545,0.8601,0.88948,0.76416,0.68653,0.61715,0.01409,0.002245,0.002245,0.002245
237,8749.25,0.79128,0.55541,0.00999,0.93001,0.82973,0.89098,0.75893,0.68535,0.61426,0.01421,0.002212,0.002212,0.002212
238,8786.98,0.78105,0.54413,0.00974,0.95777,0.82862,0.89544,0.7622,0.67145,0.59176,0.01392,0.002179,0.002179,0.002179
239,8824.56,0.7804,0.53483,0.00991,0.91423,0.85725,0.89492,0.76672,0.67775,0.5925,0.0139,0.002146,0.002146,0.002146
240,8859.7,0.77833,0.54732,0.0095,0.9117,0.83898,0.88831,0.75876,0.6739,0.5882,0.01378,0.002113,0.002113,0.002113
241,8893.96,0.77306,0.54028,0.00987,0.96236,0.83599,0.89679,0.76597,0.68015,0.57244,0.01391,0.00208,0.00208,0.00208
242,8928.17,0.79779,0.56491,0.00991,0.90234,0.85415,0.89396,0.76192,0.67469,0.60534,0.0138,0.002047,0.002047,0.002047
243,8962.31,0.77842,0.55479,0.00972,0.84297,0.87165,0.88699,0.76057,0.68293,0.61209,0.01402,0.002014,0.002014,0.002014
244,8996.74,0.79335,0.53892,0.00993,0.8385,0.87894,0.89588,0.7608,0.68221,0.61358,0.0141,0.001981,0.001981,0.001981
245,9031.19,0.77725,0.54788,0.00979,0.92193,0.83348,0.90305,0.77366,0.67588,0.56783,0.01393,0.001948,0.001948,0.001948
246,9065.78,0.77983,0.54019,0.0097,0.84909,0.86838,0.88786,0.76103,0.65312,0.61811,0.01328,0.001915,0.001915,0.001915
247,9100.25,0.78518,0.56262,0.0098,0.87727,0.84366,0.88542,0.76603,0.65038,0.61975,0.01325,0.001882,0.001882,0.001882
248,9134.71,0.7623,0.53374,0.00922,0.89336,0.8588,0.8961,0.7716,0.66972,0.6021,0.01349,0.001849,0.001849,0.001849
249,9170.97,0.77017,0.5296,0.0097,0.89765,0.87085,0.89984,0.76977,0.67879,0.58023,0.01372,0.001816,0.001816,0.001816
250,9208.26,0.76439,0.53066,0.00964,0.89346,0.86318,0.89515,0.77031,0.67481,0.57816,0.01362,0.001783,0.001783,0.001783
251,9245.79,0.77211,0.52542,0.0094,0.94121,0.86055,0.90031,0.77458,0.67332,0.57045,0.01368,0.00175,0.00175,0.00175
252,9282.92,0.79231,0.54404,0.00995,0.9177,0.84869,0.89739,0.77687,0.68457,0.54107,0.014,0.001717,0.001717,0.001717
253,9319.9,0.76971,0.5266,0.0099,0.90848,0.85415,0.89493,0.77597,0.68066,0.53881,0.01386,0.001684,0.001684,0.001684
254,9357.01,0.7656,0.50861,0.00961,0.89729,0.86405,0.89727,0.77535,0.67721,0.556,0.01378,0.001651,0.001651,0.001651
255,9396.41,0.75808,0.52098,0.00926,0.92178,0.84277,0.89593,0.77214,0.67983,0.54689,0.01376,0.001618,0.001618,0.001618
256,9433.98,0.76418,0.51417,0.00953,0.94168,0.84727,0.89859,0.77579,0.66727,0.56135,0.01348,0.001585,0.001585,0.001585
257,9470.55,0.75944,0.50361,0.00915,0.93395,0.86359,0.89927,0.77718,0.65752,0.55459,0.01327,0.001552,0.001552,0.001552
258,9507.46,0.76377,0.51629,0.0092,0.94427,0.85959,0.89942,0.77983,0.65781,0.55969,0.01326,0.001519,0.001519,0.001519
259,9544.75,0.75119,0.50048,0.0093,0.88022,0.86628,0.8893,0.76837,0.65637,0.584,0.01327,0.001486,0.001486,0.001486
260,9583.3,0.75332,0.51197,0.0093,0.93354,0.84616,0.89968,0.7784,0.66512,0.57897,0.01342,0.001453,0.001453,0.001453
261,9622.01,0.74725,0.51138,0.00896,0.95102,0.82277,0.89712,0.77562,0.65869,0.58366,0.01326,0.00142,0.00142,0.00142
262,9659.95,0.74375,0.49451,0.00899,0.95826,0.8244,0.89795,0.7744,0.65406,0.57001,0.01318,0.001387,0.001387,0.001387
263,9697.08,0.76138,0.52811,0.00948,0.96269,0.82538,0.8972,0.77598,0.6469,0.56966,0.01303,0.001354,0.001354,0.001354
264,9734.33,0.7485,0.50677,0.00918,0.95718,0.83903,0.90291,0.78448,0.64031,0.58327,0.01298,0.001321,0.001321,0.001321
265,9772.85,0.7584,0.50601,0.00921,0.96218,0.84239,0.90308,0.78251,0.64746,0.5863,0.01313,0.001288,0.001288,0.001288
266,9810.35,0.7395,0.49556,0.00903,0.94242,0.85016,0.903,0.78402,0.6506,0.58852,0.01313,0.001255,0.001255,0.001255
267,9848.22,0.75494,0.53546,0.00935,0.94911,0.86002,0.90333,0.77892,0.66686,0.56505,0.01336,0.001222,0.001222,0.001222
268,9886.51,0.75408,0.51671,0.00941,0.95703,0.84219,0.90225,0.77696,0.66839,0.57487,0.01347,0.001189,0.001189,0.001189
269,9924.23,0.74109,0.50474,0.00915,0.94183,0.84075,0.90056,0.7756,0.6679,0.58665,0.01342,0.001156,0.001156,0.001156
270,9962.76,0.73297,0.5131,0.00899,0.9441,0.8382,0.90149,0.77446,0.67353,0.57026,0.01356,0.001123,0.001123,0.001123
271,10002,0.74679,0.49402,0.00936,0.95282,0.83094,0.90217,0.77839,0.66674,0.58308,0.01336,0.00109,0.00109,0.00109
272,10040.1,0.73893,0.48362,0.00921,0.92526,0.84271,0.89958,0.77688,0.6511,0.62513,0.01302,0.001057,0.001057,0.001057
273,10077.7,0.72497,0.49157,0.00889,0.92345,0.85707,0.90213,0.78118,0.65533,0.59614,0.01318,0.001024,0.001024,0.001024
274,10115.4,0.75304,0.51766,0.00929,0.93553,0.82729,0.89846,0.77898,0.64649,0.60362,0.01281,0.000991,0.000991,0.000991
275,10152.9,0.73101,0.49398,0.00891,0.93785,0.835,0.89855,0.7824,0.64923,0.58694,0.01288,0.000958,0.000958,0.000958
276,10189.9,0.73483,0.48786,0.00903,0.9375,0.83858,0.89948,0.78505,0.64691,0.57282,0.01283,0.000925,0.000925,0.000925
277,10224.2,0.74094,0.50431,0.00926,0.9508,0.83448,0.90067,0.78482,0.64109,0.5675,0.01263,0.000892,0.000892,0.000892
278,10258.5,0.71802,0.47576,0.00889,0.94853,0.82144,0.89849,0.78142,0.64139,0.59102,0.0127,0.000859,0.000859,0.000859
279,10292.7,0.72535,0.49357,0.00903,0.97967,0.81095,0.89978,0.78527,0.64231,0.58886,0.01275,0.000826,0.000826,0.000826
280,10327.2,0.72401,0.48711,0.00895,0.96649,0.81612,0.90267,0.78235,0.63992,0.58515,0.01272,0.000793,0.000793,0.000793
281,10361.3,0.72489,0.47696,0.00904,0.92665,0.84532,0.89902,0.78032,0.64322,0.58872,0.01281,0.00076,0.00076,0.00076
282,10395.9,0.71991,0.48904,0.00891,0.92771,0.83397,0.89415,0.77697,0.63937,0.58118,0.01283,0.000727,0.000727,0.000727
283,10430.1,0.72442,0.48178,0.00911,0.90531,0.85321,0.89558,0.78173,0.63885,0.58358,0.01283,0.000694,0.000694,0.000694
284,10464.5,0.71305,0.49599,0.00871,0.9454,0.81892,0.89175,0.77944,0.64252,0.60437,0.01292,0.000661,0.000661,0.000661
285,10498.8,0.71897,0.48724,0.00889,0.95527,0.8109,0.89383,0.78175,0.63766,0.6046,0.01283,0.000628,0.000628,0.000628
286,10533,0.71394,0.48039,0.00872,0.94842,0.82151,0.89504,0.78605,0.63751,0.60763,0.01278,0.000595,0.000595,0.000595
287,10567.3,0.71825,0.48367,0.00891,0.9441,0.82159,0.89559,0.78857,0.63828,0.60187,0.01275,0.000562,0.000562,0.000562
288,10601.6,0.72098,0.49169,0.00881,0.94272,0.82488,0.89615,0.78327,0.63506,0.58799,0.01271,0.000529,0.000529,0.000529
289,10636,0.70918,0.48464,0.00859,0.92871,0.8515,0.89912,0.79167,0.63541,0.5835,0.01263,0.000496,0.000496,0.000496
290,10670.3,0.71608,0.48721,0.00895,0.94309,0.83347,0.90024,0.78946,0.63852,0.58214,0.01264,0.000463,0.000463,0.000463
291,10716.1,0.5988,0.29754,0.00924,0.92831,0.85161,0.90148,0.78866,0.65483,0.57386,0.01306,0.00043,0.00043,0.00043
292,10753.1,0.59161,0.27647,0.00906,0.91925,0.85213,0.90083,0.78574,0.67079,0.57746,0.01338,0.000397,0.000397,0.000397
293,10790,0.58039,0.27189,0.0088,0.96158,0.83401,0.90125,0.77997,0.67245,0.59838,0.01339,0.000364,0.000364,0.000364
294,10826.7,0.58189,0.26531,0.009,0.95868,0.83508,0.90085,0.78349,0.67686,0.59138,0.01353,0.000331,0.000331,0.000331
295,10865,0.5706,0.26412,0.00878,0.93258,0.85109,0.90094,0.78452,0.67942,0.59675,0.01362,0.000298,0.000298,0.000298
296,10902.8,0.57054,0.25944,0.00869,0.90848,0.87137,0.90261,0.78241,0.67812,0.59556,0.01357,0.000265,0.000265,0.000265
297,10941.1,0.57083,0.26362,0.00859,0.93394,0.85875,0.90322,0.7811,0.68581,0.56954,0.01376,0.000232,0.000232,0.000232
298,10978.7,0.56038,0.25319,0.00857,0.93542,0.85395,0.90358,0.78217,0.68124,0.5705,0.01365,0.000199,0.000199,0.000199
299,11016.4,0.56643,0.25716,0.00872,0.92878,0.86083,0.90376,0.78438,0.67851,0.57983,0.01353,0.000166,0.000166,0.000166
300,11053.1,0.5481,0.25209,0.00809,0.94728,0.8431,0.90398,0.78643,0.67955,0.57875,0.01362,0.000133,0.000133,0.000133
